,Date,EURUSD=X,S&P,STD,Vol_global,Vol_local,return,Price_MA,Primary risk,FD,Energy,Correlation,STD_short,Price_LB,Price_UB,Price_LB_Price_UB_Distance,Distance_MA
0,2019-07-01,1.1364928483963013,2.964330078125,,,,0.0,,,,,,,,,,
1,2019-07-02,1.1287446022033691,2.973010009765625,,,,-0.006817681434481208,,,,,,,,,,
2,2019-07-03,1.1293054819107056,2.995820068359375,,,,0.0004969057714575635,,,,,,,,,,
3,2019-07-04,1.1287955045700073,3.006948492118021,,,,-0.0004515849332772177,,,,,,,,,,
4,2019-07-05,1.128579020500183,2.990409912109375,,,,-0.00019178324944400284,,,,,,,,,,
5,2019-07-08,1.1227376461029053,2.975949951171875,,,,-0.005175866546490427,,,,,,,,,,
6,2019-07-09,1.121604323387146,2.9796298828125,,,,-0.001009427910156138,,,,,,,,,,
7,2019-07-10,1.120824933052063,2.993070068359375,,,,-0.0006948888470127485,,,,,,,,,,
8,2019-07-11,1.125885248184204,2.999909912109375,,,,0.004514813137107523,,,,,,,,,,
9,2019-07-12,1.1252391338348389,3.01377001953125,,,,-0.0005738722932974469,,,,,,,,,,
10,2019-07-15,1.1272051334381104,3.014300048828125,,,,0.0017471838155604454,,,,,,,,,,
11,2019-07-16,1.1261768341064453,3.0040400390625,,,,-0.0009122557209516987,,,,,,,,,,
12,2019-07-17,1.1212271451950073,2.984419921875,,,,-0.004395125846612956,,,,,,,,,,
13,2019-07-18,1.12296462059021,2.995110107421875,,,,0.0015496194528009306,,,,,,,,,,
14,2019-07-19,1.1261515617370605,2.976610107421875,,,,0.00283797110649451,,,,,,,,,,
15,2019-07-22,1.1218308210372925,2.985030029296875,,,,-0.00383673108183008,,,,,,,,,,
16,2019-07-23,1.1206114292144775,3.005469970703125,,,,-0.0010869658775174672,,,,,,,,,,
17,2019-07-24,1.1151255369186401,3.01956005859375,,,,-0.004895445604800662,,,,,,,,,,
18,2019-07-25,1.1142433881759644,3.003669921875,,,,-0.0007910757250823708,,,,,,,,,,
19,2019-07-26,1.1146159172058105,3.025860107421875,,,,0.00033433362387371026,,,,,,,,,,
20,2019-07-29,1.1132138967514038,3.020969970703125,,,,-0.0012578507383255494,,,,,,,,,,
21,2019-07-30,1.1143054962158203,3.013179931640625,,,,0.0009805837562772298,,,,,,,,,,
22,2019-07-31,1.1157974004745483,2.9803798828125,,,,0.001338864668436557,,,,,,,,,,
23,2019-08-01,1.1071745157241821,2.95356005859375,,,,-0.007728002186327823,,,,,,,,,,
24,2019-08-02,1.1078859567642212,2.932050048828125,,,,0.000642573532839782,,,,,,,,,,
25,2019-08-05,1.1108025312423706,2.844739990234375,,,,0.0026325583967755947,,,,,,,,,,
26,2019-08-06,1.1243788003921509,2.88177001953125,,,,0.01222203656179643,1.1211822121231645,,,,,0.007097469958884481,1.1069872722053955,1.1355191014401111,0.028531829234715644,
27,2019-08-07,1.1206992864608765,2.88397998046875,,,,-0.003272486042951989,1.1205972653848153,,,,,0.006431057158163257,1.1077351510684887,1.133588000844305,0.025852849775816367,
28,2019-08-08,1.1204355955123901,2.938090087890625,,,,-0.00023529143961450498,1.1202895243962605,,,,,0.006229468244983325,1.107830587906294,1.1328730502511268,0.025042462344832872,
29,2019-08-09,1.1187183856964111,2.91864990234375,,,,-0.0015326269737027597,1.1198974097216572,,,,,0.005977733516162241,1.1079419426893327,1.131972431424305,0.024030488734972266,
30,2019-08-12,1.1208499670028687,2.882699951171875,,,,0.0019053779161147808,1.1196031305525038,,,,,0.005722574249107348,1.108157982054289,1.1311627305357006,0.02300474848141154,
31,2019-08-13,1.1218308210372925,2.926320068359375,,,,0.0008750984193242322,1.1193531972390633,,,,,0.005466739558045241,1.108419718122973,1.1303960111463147,0.02197629302334181,
32,2019-08-14,1.1177055835723877,2.84060009765625,,,,-0.0036772366987478694,1.119166824552748,,,,,0.005433857559405581,1.1082991094339367,1.1301432168227472,0.021844107388810485,
33,2019-08-15,1.1143302917480469,2.84760009765625,,,,-0.0030198398164503946,1.118897415973522,,,,,0.005486396570318517,1.1079246228328852,1.1299799370455654,0.022055314212680255,
34,2019-08-16,1.1113580465316772,2.888679931640625,,,,-0.00266729284699519,1.1185467905468411,,,,,0.00565201444321595,1.1072427616604092,1.1299638597221373,0.022721098061728062,
35,2019-08-19,1.109385371208191,2.92364990234375,,,,-0.001775013308845558,1.117935683992174,,,,,0.005717153128063708,1.1065013777360464,1.1294843333108626,0.022982955574816222,
36,2019-08-20,1.1083157062530518,2.900510009765625,,,,-0.0009641960160104034,1.1173088903780337,,,,,0.005809040759667566,1.1056908088586985,1.1290431527125622,0.023352343853863644,
37,2019-08-21,1.1097793579101562,2.924429931640625,,,,0.0013206089644373495,1.1166634912844058,,,,,0.0056392323667622275,1.1053850265508813,1.1280547406652655,0.02266971411438412,
38,2019-08-22,1.10907781124115,2.922949951171875,,,,-0.0006321496827328287,1.1160301941412467,,,,,0.005493550134842471,1.1050430938715619,1.1271271654136286,0.022084071542066708,
39,2019-08-23,1.1084016561508179,2.847110107421875,,,,-0.000609655232012403,1.115555176028499,,,,,0.0055774993244488815,1.1044001773796013,1.1268217246638856,0.02242154728428436,
40,2019-08-26,1.1143054962158203,2.8783798828125,,,,0.005326444644177903,1.1152344677183363,,,,,0.00538796410069326,1.1044585395169497,1.1261181552017367,0.021659615684787026,
41,2019-08-27,1.1103708744049072,2.869159912109375,,,,-0.0035310081699094684,1.1146499978171454,,,,,0.0050150237413076025,1.1046199503345302,1.1247803457745866,0.020160395440056433,
42,2019-08-28,1.109004020690918,2.88793994140625,,,,-0.001230988443137803,1.11417493113765,,,,,0.004918904404289412,1.1043371223290712,1.1241111180343146,0.019773995705243408,
43,2019-08-29,1.1085859537124634,2.924580078125,,,,-0.00037697516930022574,1.113729543156094,,,,,0.0048600179600555155,1.104009507235983,1.1235467794354062,0.01953727219942314,
44,2019-08-30,1.1061947345733643,2.9264599609375,,,,-0.0021569993116829058,1.1133987726988617,,,,,0.0050538009519194745,1.1032911707950228,1.123607450621739,0.020316279826716244,
45,2019-09-02,1.0991789102554321,3.006948492118021,,,,-0.006342304929373925,1.1128408290721752,,,,,0.005717712547101429,1.1014054039779724,1.12439060841732,0.022985204439347706,
46,2019-09-03,1.0968520641326904,2.90627001953125,,,,-0.0021168948030498296,1.1121829085879855,,,,,0.006450646985689477,1.0992816146166067,1.1252132154990782,0.025931600882471484,
47,2019-09-04,1.0974539518356323,2.937780029296875,,,,0.0005487410040275786,1.1115992069244385,,,,,0.007018950488109653,1.0975613059482192,1.12577748691042,0.0282161809622008,
48,2019-09-05,1.10349702835083,2.976,,,,0.005506451095364807,1.1111988932998091,,,,,0.007159990429681981,1.0968789124404452,1.1256620739677667,0.02878316152732152,
49,2019-09-06,1.1036310195922852,2.9787099609375,,,,0.00012142419781168533,1.110748286600466,,,,,0.0072388143371772615,1.0962706579261117,1.1253706915615642,0.02910003363545255,
50,2019-09-09,1.1020619869232178,2.978429931640625,,,,-0.0014217004063976303,1.110558933681912,,,,,0.0073950022732484945,1.095768929135415,1.125496838273874,0.02972790913845902,
51,2019-09-10,1.1048381328582764,2.979389892578125,,,,0.0025190469937259635,1.110446051315025,,,,,0.007457937093537299,1.0955301771279504,1.1255110842439704,0.029980907116019972,
52,2019-09-11,1.1050333976745605,3.000929931640625,,,,0.00017673613036782047,1.1102323797014024,,,,,0.007526986842603751,1.0951784060161949,1.125436893123462,0.030258487107267085,0.02425929138120336
53,2019-09-12,1.1013457775115967,3.009570068359375,,,,-0.0033371119558233435,1.1093793047799005,,,,,0.007172222448601897,1.0950348598826967,1.1238671941260763,0.02883233424337961,0.024270421196339063
54,2019-09-13,1.1058276891708374,3.007389892578125,,,,0.004069486396331628,1.1088285048802693,,,,,0.006845332648607287,1.0951378395830547,1.122656076830456,0.027518237247401434,0.024332102213805176
55,2019-09-16,1.1083402633666992,2.9979599609375,,,,0.0022721208923116893,1.1083805296156142,,,,,0.00645576702304244,1.0954689955695294,1.12142117900216,0.025952183432630616,0.024365795587427314
56,2019-09-17,1.100594401359558,3.005699951171875,,,,-0.006988703977614464,1.1077092709364715,,,,,0.006285974084603867,1.0951373227672638,1.1204069385873714,0.02526961582010756,0.024411689183173067
57,2019-09-18,1.1074687242507935,3.00672998046875,,,,0.00624600932254747,1.1072136693530612,,,,,0.005733630159290103,1.095746409034481,1.118795602274827,0.023049193240346044,0.024413335285355827
58,2019-09-19,1.1031439304351807,3.0067900390625,,,,-0.0039051159828811704,1.1065215622937237,,,,,0.005009547263835316,1.096502467766053,1.116640847766671,0.02013838000061785,0.024345264432662345
59,2019-09-20,1.1048502922058105,2.992070068359375,,,,0.0015468169869336434,1.1060454403912579,,,,,0.00450994928219473,1.0970255418268684,1.1151555379412912,0.018129996114422786,0.024207704755833174
60,2019-09-23,1.1019041538238525,2.991780029296875,,,,-0.002666549850908854,1.1055852130607322,,,,,0.0042685889437059105,1.0970480351733203,1.1142077627270182,0.01715972755369788,0.024026386731426416
61,2019-09-24,1.0993722677230835,2.96660009765625,,,,-0.002297737141640527,1.1051412953270807,,,,,0.004268391040954303,1.096604513245172,1.1137634452298084,0.01715893198463636,0.02382038058042302
62,2019-09-25,1.1016855239868164,2.9848701171875,,,,0.0021041610122874113,1.1048561158003631,,,,,0.004232378338496306,1.0963913591233705,1.1134055200441257,0.01701416092075525,0.023599314111754095
63,2019-09-26,1.0952903032302856,2.9776201171875,,,,-0.005804942170237041,1.1043736934661865,,,,,0.004541593665062094,1.0952905061360623,1.113547712669612,0.018257206533549786,0.02341060532211284
64,2019-09-27,1.0922753810882568,2.9617900390625,,,,-0.00275262378671394,1.1037253980283384,,,,,0.004954250616037529,1.0938168967962634,1.1137329842727342,0.01991608747647078,0.023308619150338276
