,Date,USDCHF=X,S&P,STD,Vol_global,Vol_local,return,Price_MA,Primary risk,FD,Energy,Correlation,STD_short,Price_LB,Price_UB,Price_LB_Price_UB_Distance,Distance_MA
141,2020-01-14,0.9707000255584717,3.28314990234375,,,,-0.0025073224153496936,0.9773074079442907,,,,,0.006631194890578126,0.9640450181631345,0.9907024216232585,0.02665740346012402,0.025653435266076084
142,2020-01-15,0.9670699834823608,3.2892900390625,,,,-0.003739612630608897,0.9764403700828552,,,,,0.006377780539688874,0.9636848090034775,0.9893234867730267,0.0256386777695492,0.025989553305666265
143,2020-01-16,0.963699996471405,3.31681005859375,,,,-0.0034847395416210624,0.9755492585676687,,,,,0.0064146737538533895,0.9627199110599619,0.9885068995504526,0.02578698849049066,0.02634027081048899
144,2020-01-17,0.9648799896240234,3.3296201171875,,,,0.0012244403413292128,0.9748237022647152,,,,,0.006472268185354607,0.9618791658940059,0.9878976839991315,0.026018518105125565,0.026686795737844587
145,2020-01-20,0.968209981918335,3.006948492118021,,,,0.0034511984185816654,0.9742981460359361,,,,,0.006411564358329696,0.9614750173192768,0.9872495060397621,0.025774488720485378,0.026974508371496748
146,2020-01-21,0.9683799743652344,3.3207900390625,,,,0.00017557394581142866,0.9736829598744711,,,,,0.006147601139937114,0.9613877575945968,0.9861011141771441,0.024713356582547252,0.027195988971011966
147,2020-01-22,0.9688000082969666,3.32175,,,,0.00043374908904689685,0.973121479705528,,,,,0.005869333972935538,0.9613828117596569,0.9849775343308578,0.023594722571200877,0.02734455932099656
148,2020-01-23,0.9674000144004822,3.3255400390625,,,,-0.0014450803927483396,0.9725362945485998,,,,,0.005617557096260504,0.9613011803560788,0.983883759883046,0.022582579526967184,0.02742849429457539
149,2020-01-24,0.9695000052452087,3.295469970703125,,,,0.002170757508235071,0.9721585158948545,,,,,0.0054639702036396965,0.9612305754875751,0.9831957357062067,0.021965160218631596,0.027451022572244785
150,2020-01-27,0.9699400067329407,3.2436298828125,,,,0.00045384371877403665,0.9717855541794388,,,,,0.005254997240627786,0.9612755596981832,0.9824006486055069,0.021125088907323675,0.02739737890803148
151,2020-01-28,0.9698500037193298,3.276239990234375,,,,-9.279235105890513e-05,0.971476294376232,,,,,0.005112162593576152,0.9612519691890796,0.9818028628152558,0.020550893626176125,0.027267399704446787
152,2020-01-29,0.9729800224304199,3.27339990234375,,,,0.0032273224716055176,0.9711318501719722,,,,,0.004666512068056264,0.9617988260358598,0.9805582045494459,0.01875937851358611,0.02705049706117417
153,2020-01-30,0.9731799960136414,3.283659912109375,,,,0.0002055269158784153,0.9708248134012576,,,,,0.004228358843685401,0.9623680957138868,0.9793660982655021,0.01699800255161532,0.026744740339475204
154,2020-01-31,0.9694100022315979,3.22552001953125,,,,-0.0038738915693768655,0.9704214798079597,,,,,0.0038033296737534808,0.9628148204604527,0.9781042057489417,0.015289385288489,0.026347014501698265
155,2020-02-03,0.9633600115776062,3.248919921875,,,,-0.006240899763840398,0.9698274069362216,,,,,0.0036018797694617848,0.962623647397298,0.9771032040705344,0.014479556673236416,0.02588781562574074
156,2020-02-04,0.9656999707221985,3.297590087890625,,,,0.002428956066756756,0.9692433321917499,,,,,0.0028710603926219067,0.963501211406506,0.9750428741848461,0.011541662778340123,0.025306125442823384
157,2020-02-05,0.9692699909210205,3.33468994140625,,,,0.0036968212768528747,0.9690788873919735,,,,,0.0027344179304615453,0.9636100515310504,0.9746024116115057,0.010992360080455343,0.024635086517138836
158,2020-02-06,0.9732999801635742,3.345780029296875,,,,0.004157757157759863,0.9692518490332144,,,,,0.0028459752746819306,0.9635598984838505,0.9750007190880718,0.011440820604221358,0.023877663090387184
159,2020-02-07,0.9745000004768372,3.3277099609375,0.009437126492643739,0.6414462392631671,,0.0012329398312134583,0.9695222201170745,0.2,1.708344844219536,0.9797776150928296,0.26602301590811855,0.0029817205450199964,0.9635587790270345,0.9755452956180148,0.011986516590980378,0.02307578982859994
160,2020-02-10,0.9766600131988525,3.352090087890625,0.0094486006826546,0.6422261457354174,,0.0022165343468019036,0.9698614809248183,0.2,1.7074480196131718,0.9792345305543657,0.26260468201526355,0.0032420769920949153,0.9633773269406285,0.97641047644885,0.013033149508221542,0.02226876213730742
